SalesOrderLineKey,ResellerKey,CustomerKey,ProductKey,OrderDateKey,DueDateKey,ShipDateKey,SalesTerritoryKey,Order Quantity,Unit Price,Extended Amount,Product Standard Cost,Total Product Cost,Sales Amount,Unit Price Discount Pct
71849009,311,-1,580,20200607,20200617,20200614,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71857004,624,-1,388,20200607,20200617,20200614,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71857005,624,-1,580,20200607,20200617,20200614,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71857006,624,-1,583,20200607,20200617,20200614,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71857016,624,-1,384,20200607,20200617,20200614,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71857022,624,-1,581,20200607,20200617,20200614,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71857024,624,-1,408,20200607,20200617,20200614,4,1,72.162,72.162,53.3999,53.3999,72.162,0
71858003,186,-1,560,20200607,20200617,20200614,4,1,728.91,728.91,755.1508,755.1508,728.91,0
71858008,186,-1,559,20200607,20200617,20200614,4,1,12.144,12.144,8.9866,8.9866,12.144,0
71858010,186,-1,552,20200607,20200617,20200614,4,1,54.894,54.894,40.6216,40.6216,54.894,0
71858011,186,-1,579,20200607,20200617,20200614,4,1,728.91,728.91,755.1508,755.1508,728.91,0
71858012,186,-1,484,20200607,20200617,20200614,4,1,4.77,4.77,2.9733,2.9733,4.77,0
71863004,649,-1,580,20200608,20200618,20200615,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71863005,649,-1,222,20200608,20200618,20200615,4,1,20.994,20.994,13.0863,13.0863,20.994,0
71882010,75,-1,309,20200610,20200620,,4,1,818.7,818.7,747.2002,747.2002,818.7,0
71882011,75,-1,400,20200610,20200620,,4,1,37.152,37.152,27.4925,27.4925,37.152,0
71882019,75,-1,515,20200610,20200620,,4,1,16.272,16.272,12.0413,12.0413,16.272,0
71882022,75,-1,517,20200610,20200620,,4,1,31.584,31.584,23.3722,23.3722,31.584,0
71882026,75,-1,357,20200610,20200620,,4,1,1391.994,1391.994,1265.6195,1265.6195,1391.994,0
71882027,75,-1,531,20200610,20200620,,4,1,149.874,149.874,136.785,136.785,149.874,0
71882030,75,-1,551,20200610,20200620,,4,1,158.43,158.43,144.5938,144.5938,158.43,0
71889009,3,-1,384,20200610,20200620,,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71889010,3,-1,547,20200610,20200620,,4,1,48.594,48.594,35.9596,35.9596,48.594,0
71889028,3,-1,382,20200610,20200620,,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71890002,5,-1,547,20200610,20200620,,4,1,48.594,48.594,35.9596,35.9596,48.594,0
71890009,5,-1,583,20200610,20200620,,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71890011,5,-1,484,20200610,20200620,,4,1,4.77,4.77,2.9733,2.9733,4.77,0
71890012,5,-1,225,20200610,20200620,,4,1,5.394,5.394,6.9223,6.9223,5.394,0
71890014,5,-1,477,20200610,20200620,,4,1,2.994,2.994,1.8663,1.8663,2.994,0
71896001,648,-1,475,20200611,20200621,,4,1,41.994,41.994,26.1763,26.1763,41.994,0
71896005,648,-1,298,20200611,20200621,,4,1,809.76,809.76,739.041,739.041,809.76,0
71896012,648,-1,542,20200611,20200621,,4,1,24.294,24.294,17.9776,17.9776,24.294,0
71896015,648,-1,512,20200611,20200621,,4,1,218.454,218.454,199.3757,199.3757,218.454,0
71896018,648,-1,517,20200611,20200621,,4,1,31.584,31.584,23.3722,23.3722,31.584,0
71896024,648,-1,544,20200611,20200621,,4,1,48.594,48.594,35.9596,35.9596,48.594,0
71896025,648,-1,400,20200611,20200621,,4,1,37.152,37.152,27.4925,27.4925,37.152,0
71896026,648,-1,515,20200611,20200621,,4,1,16.272,16.272,12.0413,12.0413,16.272,0
71896028,648,-1,361,20200611,20200621,,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
71896029,648,-1,525,20200611,20200621,,4,1,158.43,158.43,144.5938,144.5938,158.43,0
71896030,648,-1,587,20200611,20200621,,4,1,461.694,461.694,419.7784,419.7784,461.694,0
71896031,648,-1,532,20200611,20200621,,4,1,149.874,149.874,136.785,136.785,149.874,0
71899003,25,-1,588,20200611,20200621,,4,1,461.694,461.694,419.7784,419.7784,461.694,0
71899004,25,-1,298,20200611,20200621,,4,1,809.76,809.76,739.041,739.041,809.76,0
71899005,25,-1,398,20200611,20200621,,4,1,26.724,26.724,19.7758,19.7758,26.724,0
71899008,25,-1,544,20200611,20200621,,4,1,48.594,48.594,35.9596,35.9596,48.594,0
71901001,165,-1,546,20200611,20200621,,4,1,37.254,37.254,27.568,27.568,37.254,0
71901003,165,-1,222,20200611,20200621,,4,1,20.994,20.994,13.0863,13.0863,20.994,0
71901004,165,-1,390,20200611,20200621,,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71901006,165,-1,234,20200611,20200621,,4,1,29.994,29.994,38.4923,38.4923,29.994,0
71901007,165,-1,382,20200611,20200621,,4,1,672.294,672.294,713.0798,713.0798,672.294,0
71901008,165,-1,490,20200611,20200621,,4,1,32.394,32.394,41.5723,41.5723,32.394,0
71902003,61,-1,511,20200612,20200622,,4,1,218.454,218.454,199.3757,199.3757,218.454,0
71902011,61,-1,532,20200612,20200622,,4,1,149.874,149.874,136.785,136.785,149.874,0
71902022,61,-1,402,20200612,20200622,,4,1,72.162,72.162,53.3999,53.3999,72.162,0
71902023,61,-1,533,20200612,20200622,,4,1,149.874,149.874,136.785,136.785,149.874,0
71902035,61,-1,543,20200612,20200622,,4,1,37.254,37.254,27.568,27.568,37.254,0
71902040,61,-1,517,20200612,20200622,,4,1,31.584,31.584,23.3722,23.3722,31.584,0
71903001,201,-1,579,20200612,20200622,,4,1,728.91,728.91,755.1508,755.1508,728.91,0
71903002,201,-1,225,20200612,20200622,,4,1,5.394,5.394,6.9223,6.9223,5.394,0
71915005,6,-1,547,20200612,20200622,,4,1,48.594,48.594,35.9596,35.9596,48.594,0
71920001,674,-1,580,20200613,20200623,,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71920003,674,-1,583,20200613,20200623,,4,1,1020.594,1020.594,1082.51,1082.51,1020.594,0
71920006,674,-1,483,20200613,20200623,,4,1,72,72,44.88,44.88,72,0
71923001,277,-1,477,20200613,20200623,,4,1,2.994,2.994,1.8663,1.8663,2.994,0
71924001,291,-1,527,20200614,20200624,,4,1,158.43,158.43,144.5938,144.5938,158.43,0
71928001,113,-1,492,20200614,20200624,,4,1,602.346,602.346,601.7437,601.7437,602.346,0
71928002,113,-1,558,20200614,20200624,,4,1,242.994,242.994,179.8156,179.8156,242.994,0
71952019,490,-1,525,20200615,20200625,,4,1,158.43,158.43,144.5938,144.5938,158.43,0
71952038,490,-1,298,20200615,20200625,,4,1,809.76,809.76,739.041,739.041,809.76,0
47438006,21,-1,391,20180925,20181005,20181002,4,1,88.932,88.932,65.8097,65.8097,88.932,0
47438014,21,-1,412,20180925,20181005,20181002,4,1,180.129,180.129,133.2955,133.2955,180.129,0
48380002,21,-1,297,20181226,20190105,20190102,4,1,736.1455,736.1455,653.6971,653.6971,736.1455,0
48380004,21,-1,409,20181226,20190105,20190102,4,1,209.256,209.256,185.8193,185.8193,209.256,0
48380005,21,-1,399,20181226,20190105,20190102,4,1,33.7745,33.7745,24.9932,24.9932,33.7745,0
48380008,21,-1,364,20181226,20190105,20190102,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48380011,21,-1,365,20181226,20190105,20190102,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48380012,21,-1,294,20181226,20190105,20190102,4,1,744.2727,744.2727,660.9142,660.9142,744.2727,0
48380019,21,-1,367,20181226,20190105,20190102,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48380022,21,-1,352,20181226,20190105,20190102,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
48380027,21,-1,394,20181226,20190105,20190102,4,1,20.52,20.52,15.1848,15.1848,20.52,0
49540001,21,-1,421,20190329,20190408,20190405,4,1,196.329,196.329,145.2835,145.2835,196.329,0
49540004,21,-1,352,20190329,20190408,20190405,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
49540005,21,-1,409,20190329,20190408,20190405,4,1,209.256,209.256,185.8193,185.8193,209.256,0
49540006,21,-1,365,20190329,20190408,20190405,4,1,647.994,647.994,598.4354,598.4354,647.994,0
49540008,21,-1,469,20190329,20190408,20190405,4,1,22.794,22.794,15.6709,15.6709,22.794,0
49540009,21,-1,428,20190329,20190408,20190405,4,1,209.256,209.256,185.8193,185.8193,209.256,0
49540013,21,-1,297,20190329,20190408,20190405,4,1,736.1455,736.1455,653.6971,653.6971,736.1455,0
49540020,21,-1,397,20190329,20190408,20190405,4,1,24.2945,24.2945,17.978,17.978,24.2945,0
49540022,21,-1,354,20190329,20190408,20190405,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
49540023,21,-1,364,20190329,20190408,20190405,4,1,647.994,647.994,598.4354,598.4354,647.994,0
50749006,21,-1,427,20190628,20190708,20190705,4,1,209.256,209.256,185.8193,185.8193,209.256,0
50749008,21,-1,360,20190628,20190708,20190705,4,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0
50749016,21,-1,354,20190628,20190708,20190705,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
50749017,21,-1,364,20190628,20190708,20190705,4,1,647.994,647.994,598.4354,598.4354,647.994,0
50749018,21,-1,410,20190628,20190708,20190705,4,1,36.447,36.447,26.9708,26.9708,36.447,0
50749020,21,-1,448,20190628,20190708,20190705,4,1,11.994,11.994,8.2459,8.2459,11.994,0
50749022,21,-1,397,20190628,20190708,20190705,4,1,24.2945,24.2945,17.978,17.978,24.2945,0
50749023,21,-1,362,20190628,20190708,20190705,4,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0
53614001,21,-1,361,20190929,20191009,20191006,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
53614005,21,-1,514,20190929,20191009,20191006,4,1,63.9,63.9,47.286,47.286,63.9,0
53614006,21,-1,525,20190929,20191009,20191006,4,1,158.43,158.43,144.5938,144.5938,158.43,0
53614014,21,-1,295,20190929,20191009,20191006,4,1,818.7,818.7,747.2002,747.2002,818.7,0
53614016,21,-1,557,20190929,20191009,20191006,4,1,153.894,153.894,113.8816,113.8816,153.894,0
53614017,21,-1,531,20190929,20191009,20191006,4,1,149.874,149.874,136.785,136.785,149.874,0
53614022,21,-1,595,20190929,20191009,20191006,4,1,338.994,338.994,308.2179,308.2179,338.994,0
53614026,21,-1,592,20190929,20191009,20191006,4,1,338.994,338.994,308.2179,308.2179,338.994,0
53614030,21,-1,306,20190929,20191009,20191006,4,1,809.76,809.76,739.041,739.041,809.76,0
53614035,21,-1,402,20190929,20191009,20191006,4,1,72.162,72.162,53.3999,53.3999,72.162,0
53614036,21,-1,501,20190929,20191009,20191006,4,1,72.876,72.876,53.9282,53.9282,72.876,0
53614038,21,-1,601,20190929,20191009,20191006,4,1,32.394,32.394,23.9716,23.9716,32.394,0
53614044,21,-1,513,20190929,20191009,20191006,4,1,218.454,218.454,199.3757,199.3757,218.454,0
59027001,21,-1,400,20191224,20200103,20191231,4,1,37.152,37.152,27.4925,27.4925,37.152,0
59027004,21,-1,309,20191224,20200103,20191231,4,1,818.7,818.7,747.2002,747.2002,818.7,0
59027013,21,-1,559,20191224,20200103,20191231,4,1,12.144,12.144,8.9866,8.9866,12.144,0
59027014,21,-1,593,20191224,20200103,20191231,4,1,338.994,338.994,308.2179,308.2179,338.994,0
59027018,21,-1,295,20191224,20200103,20191231,4,1,818.7,818.7,747.2002,747.2002,818.7,0
59027022,21,-1,524,20191224,20200103,20191231,4,1,158.43,158.43,144.5938,144.5938,158.43,0
59027023,21,-1,588,20191224,20200103,20191231,4,1,461.694,461.694,419.7784,419.7784,461.694,0
59027024,21,-1,551,20191224,20200103,20191231,4,1,158.43,158.43,144.5938,144.5938,158.43,0
59027027,21,-1,543,20191224,20200103,20191231,4,1,37.254,37.254,27.568,27.568,37.254,0
59027038,21,-1,501,20191224,20200103,20191231,4,1,72.876,72.876,53.9282,53.9282,72.876,0
65315001,21,-1,359,20200329,20200408,20200405,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
65315010,21,-1,532,20200329,20200408,20200405,4,1,149.874,149.874,136.785,136.785,149.874,0
65315011,21,-1,512,20200329,20200408,20200405,4,1,218.454,218.454,199.3757,199.3757,218.454,0
65315013,21,-1,531,20200329,20200408,20200405,4,1,149.874,149.874,136.785,136.785,149.874,0
65315015,21,-1,306,20200329,20200408,20200405,4,1,809.76,809.76,739.041,739.041,809.76,0
65315016,21,-1,517,20200329,20200408,20200405,4,1,31.584,31.584,23.3722,23.3722,31.584,0
65315017,21,-1,595,20200329,20200408,20200405,4,1,338.994,338.994,308.2179,308.2179,338.994,0
65315018,21,-1,222,20200329,20200408,20200405,4,1,20.994,20.994,13.0863,13.0863,20.994,0
65315025,21,-1,309,20200329,20200408,20200405,4,1,818.7,818.7,747.2002,747.2002,818.7,0
65315027,21,-1,552,20200329,20200408,20200405,4,1,54.894,54.894,40.6216,40.6216,54.894,0
71881007,21,-1,543,20200609,20200619,,4,1,37.254,37.254,27.568,27.568,37.254,0
71881024,21,-1,531,20200609,20200619,,4,1,149.874,149.874,136.785,136.785,149.874,0
71881027,21,-1,558,20200609,20200619,,4,1,242.994,242.994,179.8156,179.8156,242.994,0
71881039,21,-1,501,20200609,20200619,,4,1,72.876,72.876,53.9282,53.9282,72.876,0
71881040,21,-1,542,20200609,20200619,,4,1,24.294,24.294,17.9776,17.9776,24.294,0
71881041,21,-1,290,20200609,20200619,,4,1,818.7,818.7,747.2002,747.2002,818.7,0
47024007,435,-1,426,20180823,20180902,20180830,4,1,209.256,209.256,185.8193,185.8193,209.256,0
47024011,435,-1,391,20180823,20180902,20180830,4,1,88.932,88.932,65.8097,65.8097,88.932,0
47024013,435,-1,468,20180823,20180902,20180830,4,1,22.794,22.794,15.6709,15.6709,22.794,0
47024024,435,-1,365,20180823,20180902,20180830,4,1,647.994,647.994,598.4354,598.4354,647.994,0
47024025,435,-1,419,20180823,20180902,20180830,4,1,52.647,52.647,38.9588,38.9588,52.647,0
47024026,435,-1,289,20180823,20180902,20180830,4,1,744.2727,744.2727,660.9142,660.9142,744.2727,0
47024030,435,-1,364,20180823,20180902,20180830,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48052001,435,-1,308,20181120,20181130,20181127,4,1,744.2727,744.2727,660.9142,660.9142,744.2727,0
48052002,435,-1,356,20181120,20181130,20181127,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
48052003,435,-1,365,20181120,20181130,20181127,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48052010,435,-1,305,20181120,20181130,20181127,4,1,736.1455,736.1455,653.6971,653.6971,736.1455,0
48052013,435,-1,354,20181120,20181130,20181127,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
48052014,435,-1,289,20181120,20181130,20181127,4,1,744.2727,744.2727,660.9142,660.9142,744.2727,0
48052017,435,-1,364,20181120,20181130,20181127,4,1,647.994,647.994,598.4354,598.4354,647.994,0
48052022,435,-1,391,20181120,20181130,20181127,4,1,88.932,88.932,65.8097,65.8097,88.932,0
49125004,435,-1,354,20190220,20190302,20190227,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
49125012,435,-1,462,20190220,20190302,20190227,4,1,14.1289,14.1289,9.7136,9.7136,14.1289,0
49125018,435,-1,305,20190220,20190302,20190227,4,1,736.1455,736.1455,653.6971,653.6971,736.1455,0
49125019,435,-1,365,20190220,20190302,20190227,4,1,647.994,647.994,598.4354,598.4354,647.994,0
49125020,435,-1,360,20190220,20190302,20190227,4,1,1229.4589,1229.4589,1105.81,1105.81,1229.4589,0
49125021,435,-1,352,20190220,20190302,20190227,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
49125023,435,-1,397,20190220,20190302,20190227,4,1,24.2945,24.2945,17.978,17.978,24.2945,0
49125024,435,-1,461,20190220,20190302,20190227,4,1,53.994,53.994,37.1209,37.1209,53.994,0
50292001,435,-1,410,20190524,20190603,20190531,4,1,36.447,36.447,26.9708,26.9708,36.447,0
50292002,435,-1,365,20190524,20190603,20190531,4,1,647.994,647.994,598.4354,598.4354,647.994,0
50292013,435,-1,294,20190524,20190603,20190531,4,1,744.2727,744.2727,660.9142,660.9142,744.2727,0
50292015,435,-1,356,20190524,20190603,20190531,4,1,1242.8518,1242.8518,1117.8559,1117.8559,1242.8518,0
50292016,435,-1,305,20190524,20190603,20190531,4,1,736.1455,736.1455,653.6971,653.6971,736.1455,0
51856001,435,-1,295,20190829,20190908,20190905,4,1,818.7,818.7,747.2002,747.2002,818.7,0
51856003,435,-1,517,20190829,20190908,20190905,4,1,31.584,31.584,23.3722,23.3722,31.584,0
51856005,435,-1,402,20190829,20190908,20190905,4,1,72.162,72.162,53.3999,53.3999,72.162,0
51856012,435,-1,515,20190829,20190908,20190905,4,1,16.272,16.272,12.0413,12.0413,16.272,0
51856015,435,-1,543,20190829,20190908,20190905,4,1,37.254,37.254,27.568,27.568,37.254,0
51856023,435,-1,549,20190829,20190908,20190905,4,1,218.454,218.454,199.3757,199.3757,218.454,0
51856029,435,-1,533,20190829,20190908,20190905,4,1,149.874,149.874,136.785,136.785,149.874,0
51856031,435,-1,475,20190829,20190908,20190905,4,1,41.994,41.994,26.1763,26.1763,41.994,0
51856034,435,-1,595,20190829,20190908,20190905,4,1,338.994,338.994,308.2179,308.2179,338.994,0
51856042,435,-1,525,20190829,20190908,20190905,4,1,158.43,158.43,144.5938,144.5938,158.43,0
51856045,435,-1,550,20190829,20190908,20190905,4,1,149.874,149.874,136.785,136.785,149.874,0
57145001,435,-1,361,20191122,20191202,20191129,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
57145002,435,-1,592,20191122,20191202,20191129,4,1,338.994,338.994,308.2179,308.2179,338.994,0
57145013,435,-1,501,20191122,20191202,20191129,4,1,72.876,72.876,53.9282,53.9282,72.876,0
57145017,435,-1,543,20191122,20191202,20191129,4,1,37.254,37.254,27.568,27.568,37.254,0
57145020,435,-1,355,20191122,20191202,20191129,4,1,1391.994,1391.994,1265.6195,1265.6195,1391.994,0
57145021,435,-1,298,20191122,20191202,20191129,4,1,809.76,809.76,739.041,739.041,809.76,0
57145024,435,-1,398,20191122,20191202,20191129,4,1,26.724,26.724,19.7758,19.7758,26.724,0
57145025,435,-1,558,20191122,20191202,20191129,4,1,242.994,242.994,179.8156,179.8156,242.994,0
57145026,435,-1,524,20191122,20191202,20191129,4,1,158.43,158.43,144.5938,144.5938,158.43,0
57145037,435,-1,601,20191122,20191202,20191129,4,1,32.394,32.394,23.9716,23.9716,32.394,0
57145038,435,-1,475,20191122,20191202,20191129,4,1,41.994,41.994,26.1763,26.1763,41.994,0
57145040,435,-1,532,20191122,20191202,20191129,4,1,149.874,149.874,136.785,136.785,149.874,0
63280001,435,-1,306,20200227,20200308,20200305,4,1,809.76,809.76,739.041,739.041,809.76,0
63280003,435,-1,551,20200227,20200308,20200305,4,1,158.43,158.43,144.5938,144.5938,158.43,0
63280011,435,-1,559,20200227,20200308,20200305,4,1,12.144,12.144,8.9866,8.9866,12.144,0
63280014,435,-1,527,20200227,20200308,20200305,4,1,158.43,158.43,144.5938,144.5938,158.43,0
63280018,435,-1,544,20200227,20200308,20200305,4,1,48.594,48.594,35.9596,35.9596,48.594,0
63280019,435,-1,361,20200227,20200308,20200305,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
63280022,435,-1,511,20200227,20200308,20200305,4,1,218.454,218.454,199.3757,199.3757,218.454,0
63280023,435,-1,558,20200227,20200308,20200305,4,1,242.994,242.994,179.8156,179.8156,242.994,0
63280024,435,-1,475,20200227,20200308,20200305,4,1,41.994,41.994,26.1763,26.1763,41.994,0
63280028,435,-1,517,20200227,20200308,20200305,4,1,31.584,31.584,23.3722,23.3722,31.584,0
63280030,435,-1,603,20200227,20200308,20200305,4,1,72.894,72.894,53.9416,53.9416,72.894,0
69536008,435,-1,361,20200526,20200605,20200602,4,1,1376.994,1376.994,1251.9813,1251.9813,1376.994,0
69536016,435,-1,475,20200526,20200605,20200602,4,1,41.994,41.994,26.1763,26.1763,41.994,0
69536020,435,-1,551,20200526,20200605,20200602,4,1,158.43,158.43,144.5938,144.5938,158.43,0
69536025,435,-1,357,20200526,20200605,20200602,4,1,1391.994,1391.994,1265.6195,1265.6195,1391.994,0
69536026,435,-1,400,20200526,20200605,20200602,4,1,37.152,37.152,27.4925,27.4925,37.152,0
69536033,435,-1,398,20200526,20200605,20200602,4,1,26.724,26.724,19.7758,19.7758,26.724,0
69536035,435,-1,542,20200526,20200605,20200602,4,1,24.294,24.294,17.9776,17.9776,24.294,0
51095005,383,-1,287,20190709,20190719,20190716,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51154005,221,-1,287,20190726,20190805,20190802,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51154029,221,-1,258,20190726,20190805,20190802,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51722026,258,-1,287,20190806,20190816,20190813,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51773014,167,-1,255,20190816,20190826,20190823,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51795010,77,-1,287,20190819,20190829,20190826,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51836027,255,-1,255,20190827,20190906,20190903,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51842001,257,-1,255,20190827,20190906,20190903,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51842013,257,-1,258,20190827,20190906,20190903,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51848006,493,-1,258,20190828,20190907,20190904,4,1,202.332,202.332,204.6251,204.6251,202.332,0
51849006,529,-1,281,20190828,20190907,20190904,4,1,202.332,202.332,204.6251,204.6251,202.332,0
53491001,276,-1,287,20190908,20190918,20190915,4,1,202.332,202.332,204.6251,204.6251,202.332,0
53538009,311,-1,281,20190916,20190926,20190923,4,1,202.332,202.332,204.6251,204.6251,202.332,0
53550005,649,-1,287,20190919,20190929,20190926,4,1,202.332,202.332,204.6251,204.6251,202.332,0
53616027,3,-1,255,20190929,20191009,20191006,4,1,202.332,202.332,204.6251,204.6251,202.332,0
57034019,328,-1,287,20191104,20191114,20191111,4,1,202.332,202.332,204.6251,204.6251,202.332,0
57042018,258,-1,287,20191106,20191116,20191113,4,1,202.332,202.332,204.6251,204.6251,202.332,0
57157020,257,-1,255,20191125,20191205,20191202,4,1,202.332,202.332,204.6251,204.6251,202.332,0
58935004,473,-1,287,20191208,20191218,20191215,4,1,202.332,202.332,204.6251,204.6251,202.332,0
58995010,624,-1,287,20191217,20191227,20191224,4,1,202.332,202.332,204.6251,204.6251,202.332,0
59046001,609,-1,287,20191227,20200106,20200103,4,1,202.332,202.332,204.6251,204.6251,202.332,0
61264005,166,-1,287,20200131,20200210,20200207,4,1,202.332,202.332,204.6251,204.6251,202.332,0
61264011,166,-1,255,20200131,20200210,20200207,4,1,202.332,202.332,204.6251,204.6251,202.332,0
63263007,257,-1,287,20200225,20200306,20200303,4,1,202.332,202.332,204.6251,204.6251,202.332,0
65160036,24,-1,255,20200303,20200313,20200310,4,1,202.332,202.332,204.6251,204.6251,202.332,0
65167009,311,-1,287,20200306,20200316,20200313,4,1,202.332,202.332,204.6251,204.6251,202.332,0
69417009,258,-1,287,20200506,20200516,20200513,4,1,202.332,202.332,204.6251,204.6251,202.332,0
69515026,255,-1,287,20200522,20200601,20200529,4,1,202.332,202.332,204.6251,204.6251,202.332,0
71815001,276,-1,287,20200604,20200614,20200611,4,1,202.332,202.332,204.6251,204.6251,202.332,0
71857019,624,-1,287,20200607,20200617,20200614,4,1,202.332,202.332,204.6251,204.6251,202.332,0
71889016,3,-1,287,20200610,20200620,,4,1,202.332,202.332,204.6251,204.6251,202.332,0
46617001,383,-1,263,20180708,20180718,20180715,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46634003,491,-1,263,20180716,20180726,20180723,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46638048,203,-1,263,20180718,20180728,20180725,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46638050,203,-1,265,20180718,20180728,20180725,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46663015,292,-1,271,20180727,20180806,20180803,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46668037,221,-1,265,20180729,20180808,20180805,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46675010,41,-1,263,20180731,20180810,20180807,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46965019,77,-1,271,20180809,20180819,20180816,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46970023,258,-1,263,20180810,20180820,20180817,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46992009,97,-1,271,20180816,20180826,20180823,4,1,202.332,202.332,187.1571,187.1571,202.332,0
46992015,97,-1,273,20180816,20180826,20180823,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47018012,167,-1,265,20180822,20180901,20180829,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47018046,167,-1,263,20180822,20180901,20180829,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47027014,436,-1,273,20180823,20180902,20180830,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47027032,436,-1,271,20180823,20180902,20180830,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47034004,257,-1,271,20180825,20180904,20180901,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47056002,403,-1,271,20180829,20180908,20180905,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47056023,403,-1,263,20180829,20180908,20180905,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47355026,24,-1,267,20180902,20180912,20180909,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47369019,239,-1,263,20180905,20180915,20180912,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47687008,203,-1,265,20181012,20181022,20181019,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47687044,203,-1,273,20181012,20181022,20181019,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47687047,203,-1,263,20181012,20181022,20181019,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47712015,166,-1,273,20181022,20181101,20181029,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47712017,166,-1,265,20181022,20181101,20181029,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47720011,221,-1,271,20181026,20181105,20181102,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47720029,221,-1,265,20181026,20181105,20181102,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47720032,221,-1,273,20181026,20181105,20181102,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47994004,258,-1,265,20181108,20181118,20181115,4,1,202.332,202.332,187.1571,187.1571,202.332,0
47994010,258,-1,263,20181108,20181118,20181115,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48012017,78,-1,265,20181113,20181123,20181120,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48016020,97,-1,263,20181114,20181124,20181121,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48056004,257,-1,265,20181121,20181201,20181128,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48056007,257,-1,273,20181121,20181201,20181128,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48056024,257,-1,271,20181121,20181201,20181128,4,1,202.332,202.332,187.1571,187.1571,202.332,0
48080027,403,-1,271,20181127,20181207,20181204,4,1,202.332,202.332,187.1571,187.1571,202.332,0
